,data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,pred_renda
9047,2015-11-01,16309,M,True,True,0,Assalariado,Secundário,Casado,Casa,36,4.986301369863013,4.0,7554.507413796719
9048,2015-10-01,13041,F,False,True,0,Empresário,Secundário,Casado,Governamental,57,4.210958904109589,4.0,2951.846394266234
9049,2016-03-01,16030,M,True,True,0,Assalariado,Superior completo,Casado,Governamental,55,6.0630136986301375,2.0,8669.39983987699
9050,2016-03-01,9665,F,True,True,0,Pensionista,Superior completo,Casado,Casa,40,18.035616438356165,6.0,8074.39825961699
9051,2016-01-01,14900,F,False,False,0,Servidor público,Secundário,Casado,Casa,58,2.778082191780822,1.0,1808.1195141775008
9052,2015-02-01,2441,M,False,True,1,Assalariado,Secundário,Casado,Governamental,28,6.013698630136986,1.0,7687.387653844834
9053,2015-08-01,11876,F,False,True,2,Pensionista,Secundário,Casado,Casa,57,2.8958904109589043,1.0,1557.232348694664
9054,2015-09-01,11650,M,False,True,0,Empresário,Secundário,Casado,Casa,35,4.0191780821917815,2.0,7559.855055858537
9055,2015-07-01,6998,F,False,True,0,Assalariado,Secundário,Casado,Casa,50,6.013698630136986,1.0,3202.735761919911
9056,2016-01-01,15448,F,True,True,0,Assalariado,Superior completo,Casado,Casa,24,1.6328767123287669,2.0,317.4007117174863
9057,2015-05-01,3889,M,True,True,0,Empresário,Superior completo,Solteiro,Casa,30,4.441095890410959,2.0,8176.913130907822
9058,2015-05-01,7515,F,True,True,0,Assalariado,Superior completo,Separado,Casa,46,20.28493150684932,2.0,10383.150820406667
9059,2015-08-01,7189,M,True,True,1,Assalariado,Superior completo,Casado,Casa,48,2.6794520547945204,3.0,7667.94364779553
9060,2016-02-01,2353,M,True,False,1,Empresário,Superior incompleto,União,Com os pais,54,18.18904109589041,3.0,14774.738442870736
9061,2015-12-01,1396,F,False,True,0,Assalariado,Secundário,Casado,Aluguel,66,6.013698630136986,1.0,3503.763095828789
9062,2015-09-01,5380,F,False,True,0,Empresário,Secundário,Casado,Casa,38,2.2136986301369856,1.0,1406.3086494693143
9063,2015-09-01,5678,M,True,True,0,Assalariado,Superior completo,Solteiro,Casa,64,0.2630136986301369,3.0,6600.235225819593
9064,2016-03-01,5921,M,False,True,2,Assalariado,Superior completo,Casado,Casa,34,6.013698630136986,2.0,8384.426999470223
9065,2015-12-01,6192,M,True,False,1,Pensionista,Superior completo,Casado,Casa,35,7.542465753424658,2.0,9314.764561457887
9066,2015-05-01,11708,F,False,False,0,Assalariado,Superior completo,Casado,Casa,62,0.6109589041095891,1.0,1278.125797874871
9067,2016-03-01,11567,F,False,True,0,Servidor público,Secundário,Casado,Casa,33,12.227397260273971,4.0,5057.70775934686
9068,2015-05-01,1777,F,True,True,3,Assalariado,Secundário,Viúvo,Casa,46,19.30958904109589,1.0,9537.699620837982
9069,2015-02-01,2851,F,False,True,0,Servidor público,Superior completo,Viúvo,Casa,51,6.013698630136986,2.0,3785.7722221954236
9070,2016-03-01,13254,M,True,False,0,Assalariado,Secundário,Casado,Casa,30,6.750684931506848,4.0,7505.3360880384425
9071,2015-02-01,16137,F,False,True,0,Assalariado,Superior completo,Casado,Casa,40,3.849315068493152,2.0,2142.3337883540144
9072,2015-04-01,11803,F,False,True,1,Empresário,Superior completo,Casado,Casa,56,1.5178082191780822,1.0,3138.5061116681136
9073,2015-08-01,6868,F,False,False,0,Assalariado,Superior completo,Separado,Casa,55,6.013698630136986,1.0,3854.957395069787
9074,2016-03-01,11123,M,True,True,0,Assalariado,Secundário,Casado,Casa,65,3.175342465753425,2.0,6997.375929652787
9075,2015-08-01,5530,F,True,False,0,Assalariado,Superior incompleto,Viúvo,Casa,45,4.057534246575343,2.0,1624.445830262526
9076,2015-11-01,9664,F,False,True,0,Empresário,Secundário,Casado,Comunitário,40,0.873972602739726,2.0,999.9728304972552
9077,2015-11-01,7693,F,False,True,0,Assalariado,Superior completo,Casado,Casa,29,1.5205479452054795,4.0,771.5138828712254
9078,2015-06-01,16509,M,False,False,0,Empresário,Secundário,Casado,Casa,40,1.4328767123287671,1.0,6772.915144561235
9079,2015-08-01,3854,F,True,True,1,Pensionista,Secundário,Casado,Casa,44,1.4602739726027398,2.0,438.1801630467273
9080,2015-10-01,2662,M,True,False,0,Pensionista,Secundário,Casado,Casa,63,5.153424657534247,2.0,7858.938975698948
9081,2015-03-01,9376,F,False,True,0,Assalariado,Secundário,Casado,Casa,31,9.167123287671233,4.0,3640.9665585438506
9082,2015-04-01,12328,F,True,True,0,Assalariado,Secundário,União,Casa,41,6.013698630136986,2.0,2742.565698668249
9083,2015-02-01,563,M,True,True,0,Servidor público,Superior completo,Casado,Casa,46,6.013698630136986,3.0,9065.270461736614
9084,2016-01-01,8595,F,False,False,0,Servidor público,Superior completo,Casado,Casa,34,3.9342465753424656,1.0,2171.588545426961
9085,2015-04-01,16605,F,True,True,0,Empresário,Superior completo,União,Casa,58,19.36438356164384,1.0,11022.00132893524
9086,2015-04-01,16221,F,True,True,1,Servidor público,Secundário,Casado,Casa,58,10.145205479452056,2.0,6156.438770008292
9087,2015-04-01,3920,M,False,True,0,Pensionista,Superior incompleto,Casado,Casa,58,9.443835616438356,2.0,9991.151579037716
9088,2016-02-01,13291,F,True,True,1,Assalariado,Secundário,Casado,Casa,35,11.558904109589042,2.0,5344.611430046052
9089,2015-07-01,2079,F,False,False,0,Empresário,Superior completo,Casado,Governamental,35,4.6876712328767125,3.0,3336.6283770483674
9090,2015-09-01,14284,M,False,True,0,Empresário,Secundário,Casado,Casa,47,6.013698630136986,2.0,8962.989976467412
9091,2015-03-01,11786,F,False,True,1,Assalariado,Superior completo,Casado,Casa,66,6.013698630136986,3.0,4306.061523214372
9092,2015-01-01,13257,F,False,True,0,Servidor público,Superior completo,Casado,Casa,26,14.687671232876712,4.0,6871.835792585831
9093,2015-01-01,1641,F,True,True,0,Empresário,Superior completo,Solteiro,Casa,46,6.013698630136986,2.0,4162.205640739428
9094,2015-05-01,980,F,True,True,2,Assalariado,Secundário,Solteiro,Casa,42,6.013698630136986,2.0,3042.6779146805084
9095,2015-07-01,1666,M,False,False,0,Assalariado,Superior completo,Separado,Casa,47,0.6054794520547945,2.0,6786.592942992076
9096,2015-02-01,1279,M,False,True,0,Servidor público,Secundário,Casado,Casa,33,5.717808219178082,2.0,7758.242568654705
9097,2015-08-01,6455,F,False,False,0,Assalariado,Secundário,Casado,Casa,59,8.186301369863013,2.0,4166.947975441803
9098,2015-03-01,12727,M,False,True,0,Pensionista,Superior completo,Casado,Casa,37,15.219178082191783,2.0,12394.162911519066
9099,2015-01-01,15563,M,True,False,0,Assalariado,Secundário,Solteiro,Comunitário,54,5.0109589041095886,2.0,7878.045549761291
9100,2015-07-01,13660,F,False,True,0,Assalariado,Secundário,Casado,Casa,28,6.013698630136986,2.0,2308.5922502532303
9101,2016-02-01,805,F,False,False,0,Assalariado,Secundário,Casado,Casa,64,4.134246575342465,2.0,2365.381212330472
9102,2015-10-01,9627,F,False,True,0,Assalariado,Superior completo,Casado,Casa,32,6.013698630136986,2.0,2878.8510867086434
9103,2016-03-01,8652,M,False,False,0,Assalariado,Secundário,Casado,Casa,35,5.958904109589041,2.0,7349.637219827101
9104,2015-07-01,5203,F,False,True,0,Servidor público,Secundário,Casado,Casa,40,10.326027397260274,2.0,5148.897888520079
9105,2015-10-01,8907,M,True,True,2,Assalariado,Superior completo,Casado,Com os pais,34,4.2465753424657535,2.0,7905.876326878968
9106,2015-05-01,487,F,False,True,0,Pensionista,Secundário,Separado,Casa,59,2.2602739726027403,2.0,1084.1874926171317
9107,2015-07-01,14092,M,True,False,0,Servidor público,Superior incompleto,Casado,Casa,61,7.7315068493150685,2.0,9826.254058535396
9108,2015-05-01,8341,M,False,False,0,Assalariado,Superior completo,Separado,Casa,63,0.947945205479452,2.0,7077.035049926506
9109,2015-05-01,12875,F,True,False,0,Assalariado,Primário,Viúvo,Com os pais,56,6.013698630136986,2.0,2811.0844381724582
9110,2016-02-01,6182,F,False,True,2,Pensionista,Secundário,Casado,Casa,53,1.0986301369863014,1.0,590.3175188673457
9111,2015-01-01,16228,M,False,True,0,Assalariado,Superior completo,Casado,Casa,27,0.3342465753424657,3.0,5286.325617338645
9112,2015-01-01,10665,F,False,True,0,Assalariado,Superior completo,Casado,Casa,41,3.3561643835616435,3.0,1945.8878760139933
9113,2015-09-01,5387,F,False,True,1,Empresário,Secundário,Casado,Casa,37,10.597260273972603,2.0,5714.276836454679
9114,2015-02-01,1760,M,False,True,2,Assalariado,Superior completo,Casado,Casa,63,2.010958904109589,2.0,7806.516031105591
9115,2015-10-01,15614,F,False,True,1,Empresário,Secundário,União,Casa,24,12.147945205479452,3.0,5523.025641101728
9116,2015-04-01,14611,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,65,3.1260273972602737,3.0,3012.8037328469245
9117,2016-03-01,7269,M,False,True,1,Assalariado,Secundário,Solteiro,Casa,37,6.013698630136986,1.0,7823.565286153046
9118,2015-11-01,7748,F,False,True,2,Empresário,Superior completo,Casado,Casa,43,14.97808219178082,3.0,8953.221831235438
9119,2015-09-01,6274,F,False,False,0,Assalariado,Secundário,Casado,Casa,64,3.4493150684931506,2.0,2039.6525725859674
9120,2015-08-01,1042,F,False,False,1,Assalariado,Superior completo,Casado,Casa,37,6.013698630136986,1.0,3413.586058579707
9121,2016-02-01,5785,F,True,True,0,Empresário,Secundário,Casado,Casa,42,16.142465753424663,2.0,8201.539664975897
9122,2015-10-01,206,F,True,True,1,Assalariado,Secundário,Casado,Casa,34,22.008219178082197,2.0,10320.552156239406
9123,2015-11-01,2828,F,False,True,0,Assalariado,Secundário,Casado,Casa,45,8.164383561643836,2.0,3971.3804417628116
9124,2015-12-01,3021,F,True,True,0,Assalariado,Secundário,Casado,Governamental,51,3.2109589041095887,2.0,1790.1545891710807
9125,2015-05-01,8724,F,False,True,1,Assalariado,Superior completo,Casado,Casa,43,6.013698630136986,3.0,3645.337646146641
9126,2016-01-01,10676,F,False,True,0,Empresário,Secundário,Viúvo,Governamental,37,18.91506849315068,3.0,9226.865403798489
9127,2015-05-01,14741,M,False,True,0,Assalariado,Superior completo,União,Casa,28,3.175342465753425,3.0,6381.027253591114
9128,2015-12-01,13521,M,True,False,0,Assalariado,Secundário,Casado,Casa,30,0.8712328767123287,2.0,5361.80967388261
9129,2015-12-01,3004,F,False,True,0,Assalariado,Secundário,Casado,Casa,55,6.7972602739726025,3.0,3676.12193030991
9130,2015-11-01,6218,F,False,True,0,Empresário,Secundário,Viúvo,Casa,46,6.013698630136986,2.0,3740.6537831003334
9131,2015-07-01,2365,M,True,True,1,Empresário,Secundário,Solteiro,Casa,62,0.7643835616438356,4.0,7597.038727776609
9132,2015-02-01,8430,F,True,False,0,Assalariado,Superior completo,Casado,Casa,57,3.1890410958904107,1.0,2391.3768006335104
9133,2015-12-01,10950,M,True,True,1,Assalariado,Superior completo,União,Casa,62,7.7315068493150685,1.0,10430.70597266348
9134,2015-05-01,14190,F,False,False,0,Pensionista,Secundário,Casado,Casa,58,2.5342465753424657,2.0,995.8868283723398
9135,2015-04-01,8061,M,True,True,1,Empresário,Superior completo,Solteiro,Casa,39,6.013698630136986,2.0,10157.28871242021
9136,2016-02-01,3180,F,True,True,0,Assalariado,Secundário,Casado,Casa,35,14.254794520547945,2.0,6264.504366907847
9137,2016-03-01,3999,F,False,False,0,Assalariado,Secundário,Casado,Casa,59,12.295890410958906,2.0,5746.805863125681
9138,2015-12-01,13540,F,False,True,0,Empresário,Superior completo,União,Casa,55,1.9753424657534249,3.0,2465.908726992525
9139,2015-03-01,11916,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,39,0.7972602739726027,2.0,14.591469426002107
9140,2015-09-01,13383,M,True,False,1,Pensionista,Superior completo,Solteiro,Casa,29,4.934246575342466,2.0,7506.3785218153225
9141,2015-07-01,1213,F,False,True,0,Assalariado,Secundário,Casado,Casa,41,6.013698630136986,3.0,2896.702717619258
9142,2015-06-01,3665,F,True,True,0,Assalariado,Superior completo,Casado,Casa,43,6.013698630136986,1.0,3537.1278452073075
9143,2016-03-01,654,F,False,False,1,Assalariado,Secundário,Casado,Casa,30,1.8575342465753424,2.0,101.88606185118942
9144,2016-01-01,6515,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,31,6.013698630136986,3.0,2158.1856635287704
9145,2016-02-01,1745,F,True,True,0,Assalariado,Secundário,Casado,Casa,59,7.745205479452053,1.0,3974.0524938149606
9146,2015-10-01,6694,F,True,True,0,Assalariado,Secundário,Casado,Casa,28,4.0191780821917815,3.0,1104.030371327964
9147,2015-10-01,13625,M,False,True,0,Empresário,Superior incompleto,Casado,Casa,40,17.194520547945206,1.0,13904.652852904475
9148,2015-02-01,2564,M,False,True,1,Pensionista,Secundário,Casado,Casa,34,8.01917808219178,2.0,8564.629030336135
9149,2015-07-01,16043,F,True,False,0,Assalariado,Superior completo,Casado,Casa,34,6.835616438356165,1.0,3653.002854104422
9150,2016-01-01,7721,F,True,True,0,Servidor público,Superior completo,Casado,Casa,34,19.12054794520548,2.0,9410.51770821074
9151,2016-03-01,8916,F,False,True,0,Empresário,Superior completo,Casado,Casa,29,14.838356164383562,1.0,7256.060419255447
9152,2015-10-01,7978,F,False,True,0,Empresário,Superior completo,Viúvo,Casa,39,6.435616438356163,3.0,4142.736246446135
9153,2016-03-01,11586,F,True,True,0,Empresário,Superior completo,Casado,Casa,33,6.013698630136986,1.0,3275.505003912589
9154,2015-11-01,16520,F,False,True,1,Assalariado,Secundário,Casado,Casa,47,8.246575342465754,2.0,4439.701664575384
9155,2015-02-01,7226,F,False,True,0,Pensionista,Superior completo,Viúvo,Casa,41,5.175342465753425,3.0,2354.2362164647234
9156,2016-03-01,7543,F,True,True,2,Assalariado,Secundário,União,Casa,62,5.183561643835616,2.0,2561.4744585249814
9157,2016-03-01,8727,M,True,False,0,Pensionista,Primário,Viúvo,Casa,32,7.6,2.0,7373.813257318174
9158,2015-01-01,7916,M,False,True,0,Empresário,Secundário,Casado,Casa,58,4.767123287671233,4.0,8694.462364311288
9159,2015-09-01,6661,F,True,True,2,Assalariado,Secundário,Casado,Casa,47,4.347945205479451,3.0,2423.9592105672796
9160,2015-09-01,13358,M,True,True,0,Assalariado,Secundário,Casado,Casa,56,6.013698630136986,1.0,8491.880206301155
9161,2015-08-01,9431,F,True,True,2,Assalariado,Primário,Separado,Casa,41,0.7561643835616438,2.0,519.2895788876749
9162,2015-11-01,7935,F,True,True,0,Assalariado,Secundário,Casado,Casa,29,4.846575342465753,2.0,1732.8732475391857
9163,2015-07-01,14006,F,False,False,0,Assalariado,Superior completo,Casado,Casa,30,6.432876712328768,4.0,3251.5854009515942
9164,2015-02-01,14798,F,True,False,0,Empresário,Secundário,Casado,Casa,34,1.991780821917808,4.0,1146.1242428394694
9165,2015-01-01,4651,M,False,True,0,Pensionista,Secundário,Solteiro,Casa,36,4.608219178082192,2.0,6668.469938548957
9166,2015-10-01,4430,M,False,True,0,Assalariado,Secundário,Casado,Casa,51,6.3863013698630136,2.0,8559.301966566156
9167,2015-03-01,7125,F,False,True,0,Assalariado,Secundário,Casado,Casa,27,6.013698630136986,1.0,1928.2689751436374
9168,2016-01-01,8698,M,True,True,0,Empresário,Secundário,Casado,Casa,41,5.282191780821917,2.0,8421.371144705372
9169,2015-09-01,11673,M,False,True,1,Assalariado,Secundário,Solteiro,Com os pais,39,6.638356164383563,2.0,8495.441104455305
9170,2015-02-01,7989,F,False,False,1,Assalariado,Secundário,Casado,Casa,35,40.57534246575342,1.0,19126.90576181363
9171,2015-12-01,9292,F,False,True,0,Pensionista,Secundário,Casado,Casa,43,4.035616438356166,3.0,1526.4330250091307
9172,2016-01-01,6310,F,True,True,1,Pensionista,Secundário,Casado,Governamental,36,6.8054794520547945,2.0,2589.8252711931814
9173,2015-06-01,12936,F,True,False,0,Assalariado,Superior completo,União,Casa,51,8.210958904109589,2.0,4532.684878562825
9174,2015-09-01,4264,F,False,True,1,Assalariado,Secundário,Casado,Casa,31,6.624657534246575,2.0,2794.036836984824
9175,2015-12-01,1745,F,False,True,1,Assalariado,Secundário,Casado,Casa,27,5.750684931506848,3.0,2443.3784452821674
9176,2015-06-01,1964,F,True,True,0,Assalariado,Superior completo,Casado,Casa,32,9.936986301369863,2.0,4947.263374059737
9177,2015-10-01,12232,M,True,False,0,Assalariado,Superior incompleto,Solteiro,Casa,33,11.706849315068496,3.0,10256.96287001115
9178,2015-07-01,7707,F,True,True,0,Pensionista,Secundário,Casado,Casa,34,3.1808219178082187,2.0,820.8752334170943
9179,2015-03-01,9763,F,True,False,0,Empresário,Secundário,Solteiro,Casa,36,13.635616438356164,2.0,6771.65564180908
9180,2015-02-01,14858,M,True,True,1,Assalariado,Superior completo,Casado,Casa,27,0.7424657534246575,2.0,5859.508638167566
9181,2015-11-01,6105,M,True,True,0,Assalariado,Superior completo,Casado,Casa,38,0.5068493150684932,3.0,6144.87234857585
9182,2015-06-01,16483,F,False,True,1,Assalariado,Secundário,Separado,Com os pais,32,6.8054794520547945,4.0,3277.426178066423
9183,2016-01-01,13390,M,True,True,0,Empresário,Superior incompleto,Casado,Casa,58,4.586301369863014,4.0,8447.178892856005
9184,2015-02-01,346,F,False,True,1,Assalariado,Superior incompleto,Casado,Casa,50,1.0986301369863014,1.0,725.0767676580041
9185,2015-03-01,10106,F,False,True,0,Pensionista,Secundário,Casado,Casa,44,15.449315068493153,2.0,6711.813149647298
9186,2016-02-01,1204,M,False,True,0,Pensionista,Superior completo,Solteiro,Casa,42,3.7068493150684927,2.0,7114.78092264709
9187,2015-11-01,11235,F,True,True,0,Pensionista,Secundário,Casado,Casa,51,18.04383561643836,2.0,8422.792427709934
9188,2015-03-01,262,M,False,True,0,Assalariado,Secundário,Viúvo,Casa,49,10.219178082191783,1.0,10269.060285450469
9189,2016-03-01,5246,F,True,True,1,Assalariado,Secundário,Casado,Casa,43,4.558904109589041,2.0,1958.5971546148064
9190,2015-09-01,11046,F,False,False,0,Empresário,Secundário,Separado,Casa,31,4.216438356164384,2.0,2236.9979784307507
9191,2015-06-01,5221,F,True,True,1,Servidor público,Secundário,Casado,Casa,46,6.013698630136986,2.0,3605.5383538173705
9192,2015-12-01,6145,M,True,True,0,Pensionista,Secundário,Casado,Casa,50,17.194520547945206,1.0,13455.536650354901
9193,2015-01-01,4244,F,False,True,0,Assalariado,Superior completo,Solteiro,Casa,46,6.701369863013697,1.0,3714.1960396695686
9194,2015-11-01,269,F,True,True,2,Assalariado,Superior completo,Casado,Casa,60,8.97808219178082,2.0,5872.290475914203
9195,2015-05-01,16288,F,False,False,1,Assalariado,Superior completo,Casado,Casa,40,3.854794520547945,2.0,2507.114606644545
9196,2015-12-01,7239,F,True,True,2,Assalariado,Secundário,Casado,Casa,39,8.928767123287669,1.0,4592.710688720299
9197,2015-10-01,1345,F,False,False,0,Pensionista,Secundário,Separado,Casa,37,18.846575342465755,3.0,8303.780448943657
9198,2015-07-01,5770,M,True,True,0,Empresário,Secundário,Casado,Com os pais,43,6.767123287671232,1.0,9444.353841578537
9199,2015-10-01,9645,M,True,True,0,Pensionista,Superior completo,Separado,Casa,53,6.013698630136986,4.0,8830.99494004203
9200,2015-09-01,13923,F,True,False,1,Assalariado,Superior completo,Casado,Casa,34,8.134246575342466,2.0,4308.518952536017
9201,2016-02-01,10888,F,False,True,0,Pensionista,Secundário,Casado,Casa,38,6.013698630136986,2.0,1998.4968230564302
9202,2015-02-01,6008,M,False,True,0,Assalariado,Secundário,Casado,Casa,50,3.5753424657534247,2.0,7140.647263389379
9203,2015-08-01,15881,F,False,True,0,Assalariado,Superior completo,Separado,Casa,58,4.432876712328767,1.0,3185.076851710217
9204,2015-09-01,14202,F,False,True,1,Assalariado,Secundário,Viúvo,Casa,31,5.528767123287671,2.0,2272.871013393616
9205,2015-07-01,5283,M,True,True,0,Empresário,Secundário,Viúvo,Casa,59,11.043835616438356,1.0,12046.915258182245
9206,2015-08-01,9328,M,True,True,1,Assalariado,Secundário,Solteiro,Casa,58,10.12054794520548,2.0,10861.238771090811
9207,2015-07-01,4356,M,True,True,2,Assalariado,Secundário,Casado,Casa,60,7.660273972602741,3.0,10121.747566069329
9208,2015-12-01,4542,F,False,False,1,Assalariado,Secundário,Casado,Casa,39,1.6684931506849314,2.0,1069.1075669814322
9209,2015-06-01,9385,M,True,False,0,Assalariado,Secundário,Solteiro,Casa,51,1.86027397260274,3.0,6609.525754029037
9210,2015-04-01,10445,M,True,False,0,Servidor público,Secundário,Viúvo,Casa,38,1.797260273972603,2.0,6593.9374750681645
9211,2016-01-01,8379,F,False,True,0,Assalariado,Secundário,Separado,Casa,52,4.635616438356164,2.0,2475.8426097249194
9212,2015-03-01,5186,M,False,True,1,Assalariado,Secundário,Casado,Casa,60,0.947945205479452,1.0,6534.486964429503
9213,2015-11-01,12210,F,True,True,0,Assalariado,Superior completo,Casado,Casa,41,6.013698630136986,4.0,3459.163337620793
9214,2016-03-01,7316,F,False,False,0,Assalariado,Superior completo,Casado,Casa,56,6.013698630136986,2.0,3315.9993147928935
9215,2015-08-01,6479,M,True,True,0,Assalariado,Superior completo,Casado,Casa,65,5.282191780821917,3.0,9011.08384859001
9216,2015-01-01,14539,F,False,True,2,Pensionista,Secundário,Casado,Casa,38,6.013698630136986,3.0,2414.6775903075027
9217,2015-11-01,15956,F,False,True,0,Pensionista,Secundário,Solteiro,Casa,40,2.643835616438356,2.0,707.5863604225349
9218,2016-02-01,2219,F,True,True,2,Assalariado,Superior completo,Casado,Casa,46,11.92054794520548,2.0,6629.302804142388
9219,2015-09-01,12533,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,41,1.16986301369863,2.0,5690.6552363060255
9220,2015-10-01,9615,M,True,False,0,Assalariado,Superior completo,Casado,Aluguel,65,6.013698630136986,1.0,9329.403540634936
9221,2015-07-01,9075,M,False,False,0,Assalariado,Secundário,Viúvo,Casa,34,11.706849315068496,2.0,10737.204355955211
9222,2016-02-01,14195,F,False,True,1,Pensionista,Secundário,Solteiro,Casa,43,6.013698630136986,2.0,2551.2980471359906
9223,2015-06-01,11957,F,False,True,2,Empresário,Secundário,União,Governamental,44,5.35068493150685,2.0,3384.1079087237645
9224,2015-05-01,8286,M,False,False,0,Assalariado,Superior completo,Viúvo,Com os pais,54,4.131506849315069,1.0,8080.188886260704
9225,2015-08-01,10976,F,True,True,1,Empresário,Secundário,Casado,Casa,35,6.013698630136986,2.0,3465.679755679263
9226,2015-11-01,789,F,False,True,0,Empresário,Superior incompleto,Casado,Casa,45,5.723287671232876,1.0,3390.486089786764
9227,2015-02-01,4304,M,False,True,1,Assalariado,Secundário,Casado,Casa,33,0.5780821917808219,2.0,5436.663481839074
9228,2015-04-01,12475,F,True,False,0,Pensionista,Secundário,Solteiro,Casa,33,23.31232876712329,1.0,10490.147743265283
9229,2016-02-01,13265,M,False,False,0,Assalariado,Secundário,Casado,Casa,39,14.75068493150685,4.0,12072.081168957518
9230,2015-01-01,8462,M,False,True,0,Empresário,Secundário,Separado,Casa,36,4.767123287671233,4.0,8151.223937640538
9231,2015-07-01,13089,F,False,False,0,Assalariado,Superior completo,Casado,Casa,64,1.0986301369863014,2.0,1883.2449449793642
9232,2015-05-01,1765,F,False,False,0,Pensionista,Superior completo,Viúvo,Casa,48,18.06575342465753,2.0,8727.530282107746
9233,2015-04-01,11482,M,False,True,0,Empresário,Superior completo,Casado,Casa,49,3.3835616438356166,2.0,8879.441781302708
9234,2016-01-01,11473,F,False,False,0,Pensionista,Secundário,Casado,Casa,55,3.558904109589041,1.0,1401.275716259372
9235,2015-06-01,7272,F,False,True,0,Pensionista,Superior incompleto,Casado,Casa,35,6.013698630136986,2.0,1930.6032373559376
9236,2015-02-01,4527,F,False,True,1,Assalariado,Superior completo,Casado,Casa,56,11.723287671232876,1.0,6767.962195658811
9237,2016-02-01,526,F,False,False,2,Empresário,Secundário,União,Casa,52,0.7890410958904109,4.0,1316.1644493993458
9238,2015-03-01,3050,M,False,False,0,Assalariado,Secundário,Separado,Casa,28,6.013698630136986,4.0,7598.328344168594
9239,2016-02-01,4066,M,False,True,2,Assalariado,Superior completo,Separado,Casa,52,8.901369863013699,2.0,10979.65986826121
9240,2015-06-01,8854,F,True,False,0,Empresário,Secundário,União,Casa,33,7.293150684931509,1.0,3545.8151624823527
9241,2015-12-01,8428,M,False,False,0,Assalariado,Superior completo,Casado,Casa,44,8.265753424657534,2.0,10089.370904301892
9242,2015-08-01,11771,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,51,6.013698630136986,1.0,2925.906948918626
9243,2015-08-01,7897,F,True,True,0,Assalariado,Secundário,Casado,Casa,39,4.515068493150685,2.0,1799.520288327794
9244,2016-01-01,8703,F,False,False,0,Empresário,Secundário,União,Casa,31,0.7150684931506849,2.0,67.13889228061379
9245,2015-02-01,2770,F,False,True,0,Assalariado,Superior completo,Casado,Casa,60,2.263013698630137,4.0,2013.2177852098862
9246,2015-07-01,8255,F,True,True,0,Empresário,Superior completo,Casado,Casa,39,3.0876712328767124,2.0,2840.362260101505
9247,2015-09-01,14062,F,True,True,0,Assalariado,Superior completo,Casado,Casa,31,3.624657534246576,5.0,1659.296840399914
9248,2015-07-01,6060,F,True,False,1,Pensionista,Primário,Casado,Casa,61,5.758904109589041,2.0,3132.3114245312145
9249,2015-06-01,8558,M,True,True,0,Pensionista,Secundário,União,Com os pais,57,5.454794520547946,2.0,7640.296129057125
9250,2015-11-01,335,F,False,True,1,Pensionista,Secundário,Viúvo,Casa,41,6.183561643835616,2.0,2791.205668070734
9251,2015-06-01,8294,F,True,True,1,Assalariado,Superior completo,Casado,Casa,57,33.367123287671234,1.0,17342.247082813585
9252,2015-12-01,14356,M,False,True,0,Assalariado,Secundário,União,Casa,41,8.479452054794521,2.0,9132.341913466455
9253,2016-03-01,12571,F,True,True,1,Assalariado,Secundário,Casado,Casa,28,6.013698630136986,4.0,1988.8866593147136
9254,2015-09-01,1639,M,False,True,0,Empresário,Secundário,Casado,Casa,51,7.473972602739726,1.0,9783.399890146477
9255,2015-04-01,8541,F,False,False,0,Pensionista,Secundário,Casado,Casa,43,10.734246575342468,2.0,4899.778098280244
9256,2015-07-01,5234,F,False,True,0,Assalariado,Superior completo,Casado,Governamental,57,41.2,1.0,20694.494976681613
9257,2015-05-01,13013,F,True,True,0,Servidor público,Secundário,Casado,Casa,36,8.605479452054794,2.0,3860.823481866158
9258,2015-06-01,14693,F,False,True,2,Pensionista,Secundário,Casado,Casa,41,10.082191780821915,2.0,4703.775712410073
9259,2015-10-01,9270,F,True,False,0,Pensionista,Secundário,União,Casa,63,6.013698630136986,3.0,2533.80465174081
9260,2015-06-01,16026,F,False,True,0,Assalariado,Superior incompleto,Casado,Casa,31,6.013698630136986,2.0,2200.238454093417
9261,2015-05-01,5111,F,True,False,0,Empresário,Superior completo,Casado,Casa,36,6.013698630136986,2.0,3784.200011032207
9262,2015-01-01,6544,M,True,False,0,Assalariado,Superior completo,Casado,Governamental,31,0.8438356164383561,4.0,5677.699369152814
9263,2015-08-01,13113,M,True,True,2,Assalariado,Secundário,Casado,Governamental,65,15.498630136986304,2.0,13567.695289429264
9264,2015-02-01,1331,F,False,False,0,Pensionista,Superior completo,Viúvo,Casa,40,4.520547945205481,2.0,2004.7609285929539
9265,2015-06-01,7463,M,True,True,2,Pensionista,Secundário,Casado,Casa,66,5.013698630136987,2.0,8466.174927144948
9266,2016-01-01,9431,M,False,True,0,Assalariado,Secundário,Separado,Casa,34,9.101369863013696,2.0,9366.12285362601
